K;covariance;silhouette;Cal-Harabasz;BIC;DBCV;perplexity;wordEmbedding;docEmbedding;docEmbedding2
8;tied;0.4275555714544466;19388.95916706492;164638.15815810987;-0.6450080350523681;125;cbow;Moyenne;TFIDF
8;spherical;0.42812707992346305;19457.43636716426;164717.9396302896;-0.6889787272173337;125;cbow;Moyenne;TFIDF
6;diag;0.4214865342900711;13937.160197332412;164873.58682025317;-0.6878569597263142;125;cbow;Moyenne;TFIDF
7;tied;0.44659523706142973;19088.388147351667;165471.67820176765;-0.6631004053576945;125;cbow;Moyenne;TFIDF
5;diag;0.43609410167302426;14155.11077923597;165544.75769002098;-0.7028036261243407;125;cbow;Moyenne;TFIDF
7;spherical;0.44524669418756685;19120.3547473643;165575.90793677032;-0.6716774962384966;125;cbow;Moyenne;TFIDF
3;full;0.4952471983845007;11990.639520471253;165855.19485313026;-0.6924106912615281;125;cbow;Moyenne;TFIDF
4;diag;0.4708538897177221;12778.78891536847;166246.83366470973;-0.6010675110666532;125;cbow;Moyenne;TFIDF
6;spherical;0.4719110805483654;18044.784783708077;166644.4767987158;-0.6614673562819456;125;cbow;Moyenne;TFIDF
6;tied;0.47179625302483164;18123.208443629148;166826.51827279743;-0.6671402712653629;125;cbow;Moyenne;TFIDF
5;tied;0.4842861737169616;17091.28209791437;168368.01551105606;-0.6701480542408778;125;cbow;Moyenne;TFIDF
5;spherical;0.48521906983169505;17162.03075879555;168524.73353260427;-0.642526180876685;125;cbow;Moyenne;TFIDF
3;diag;0.4703239339611564;11071.971803840233;169792.2217252875;-0.6997994631406608;125;cbow;Moyenne;TFIDF
4;tied;0.4661822958439508;13394.8245737504;170534.6749111392;-0.691184447586951;125;cbow;Moyenne;TFIDF
4;spherical;0.4940224573324733;14934.246855697224;171185.7980945163;-0.5660338329707506;125;cbow;Moyenne;TFIDF
3;tied;0.40293666009093354;9015.456581884686;171657.3571884558;-0.7409112261178509;125;cbow;Moyenne;TFIDF
2;full;0.45848347518350413;8577.790380971008;172687.18869782763;-0.8589927761297163;125;cbow;Moyenne;TFIDF
2;tied;0.46485107106990564;8990.445787612414;174544.2904954962;-0.7563165965503711;125;cbow;Moyenne;TFIDF
3;spherical;0.49531248488208424;12037.870064329883;174726.15828814873;-0.689133114073748;125;cbow;Moyenne;TFIDF
2;diag;0.4622407040602738;8900.12915032895;174893.58595724782;-0.7160975309894837;125;cbow;Moyenne;TFIDF
2;spherical;0.40782543887822725;6763.363197524818;177314.6250270402;-0.8118383398165964;125;cbow;Moyenne;TFIDF
14;full;0.3804657684315185;19978.959520409488;155475.93592802976;-0.5751614792480578;150;cbow;Moyenne;TFIDF
13;full;0.37892184387069;19247.04199281186;155562.27309404424;-0.5885805892486957;150;cbow;Moyenne;TFIDF
12;full;0.38003748414099775;19349.33490741824;155711.29769991405;-0.6408104933088506;150;cbow;Moyenne;TFIDF
11;full;0.35871438576985404;18009.61289092615;155823.15990037177;-0.5979918555258414;150;cbow;Moyenne;TFIDF
10;full;0.3804205532424216;18977.312707485802;156127.92682420643;-0.6179470870533663;150;cbow;Moyenne;TFIDF
9;full;0.391604849496896;19156.784788948018;156390.25574492838;-0.6242802473817548;150;cbow;Moyenne;TFIDF
8;full;0.40795982977778217;18521.066240054257;156453.42009729595;-0.6308379733134561;150;cbow;Moyenne;TFIDF
7;full;0.4336578281236037;19109.50179981232;156707.16888360056;-0.6496126283148842;150;cbow;Moyenne;TFIDF
14;diag;0.3802265756750521;20328.66987462403;156728.030785154;-0.6243674094585132;150;cbow;Moyenne;TFIDF
13;diag;0.3730701417177525;18676.442722916145;156755.18515390813;-0.6507894303421433;150;cbow;Moyenne;TFIDF
12;diag;0.3581551194278606;18211.240033831295;156998.64654249023;-0.6498350214666656;150;cbow;Moyenne;TFIDF
6;full;0.46739058438251235;18773.944865383943;157012.63802298924;-0.6759578295755702;150;cbow;Moyenne;TFIDF
14;spherical;0.3672439611227197;20163.063466811538;157041.8697157308;-0.6223005596637466;150;cbow;Moyenne;TFIDF
14;tied;0.36907705893469783;20570.080416625635;157247.27221906165;-0.6166960576584571;150;cbow;Moyenne;TFIDF
11;diag;0.38150963236220725;18710.450365127588;157290.38774056328;-0.6560305802251885;150;cbow;Moyenne;TFIDF
13;spherical;0.3899871847135829;21143.880067532067;157395.43708898465;-0.5476658270009321;150;cbow;Moyenne;TFIDF
13;tied;0.3901800298623275;21069.427852385194;157456.16811309522;-0.5451807537176869;150;cbow;Moyenne;TFIDF
12;spherical;0.3953009588743104;20665.617564214786;157581.25248593785;-0.5753150467745618;150;cbow;Moyenne;TFIDF
5;full;0.4846267663918366;17988.0473668381;157665.7507612778;-0.646850046320068;150;cbow;Moyenne;TFIDF
12;tied;0.39730273849933595;20751.102730142764;157838.5064089486;-0.6379235113167683;150;cbow;Moyenne;TFIDF
10;diag;0.39381578001409046;20167.881186504983;157855.24307130487;-0.6383146268548456;150;cbow;Moyenne;TFIDF
11;spherical;0.39120128048821573;20927.6138474946;157900.36523184626;-0.5981417084911635;150;cbow;Moyenne;TFIDF
9;diag;0.3982860630460975;18624.15911887909;158018.2158685063;-0.6060596071350854;150;cbow;Moyenne;TFIDF
11;tied;0.40285964780815486;20690.87276087242;158284.9345875419;-0.6145152665865355;150;cbow;Moyenne;TFIDF
10;spherical;0.4040472867200373;21069.986710599354;158344.7408379489;-0.5961260487993993;150;cbow;Moyenne;TFIDF
8;diag;0.37010958586546744;16743.646112014572;158514.16704158526;-0.6439007665022201;150;cbow;Moyenne;TFIDF
10;tied;0.3977112282174651;20670.55437303883;158543.24824928024;-0.6089166750151008;150;cbow;Moyenne;TFIDF
4;full;0.49478492609451885;15514.785603223998;158742.84101793653;-0.6473832237939094;150;cbow;Moyenne;TFIDF
9;spherical;0.42040256379448343;20415.804600960484;158857.02067950642;-0.6155053277508453;150;cbow;Moyenne;TFIDF
9;tied;0.4051048055598429;20260.741898174532;158936.2458011914;-0.6131315139604318;150;cbow;Moyenne;TFIDF
7;diag;0.4414107087313843;19431.96705308305;159753.4523378568;-0.603391913926648;150;cbow;Moyenne;TFIDF
8;tied;0.42883054037230317;20491.63375922294;159856.23984655444;-0.663388999605607;150;cbow;Moyenne;TFIDF
8;spherical;0.42996535465918534;20698.455941727592;159944.28653359538;-0.7261090672029147;150;cbow;Moyenne;TFIDF
6;diag;0.4194190228699036;16657.012313027408;160060.40805048696;-0.6066736249108775;150;cbow;Moyenne;TFIDF
5;diag;0.4410372368063497;15132.85584393003;160588.75024478982;-0.5887402360358583;150;cbow;Moyenne;TFIDF
7;tied;0.4480925345727221;20257.805761712316;160690.84848065162;-0.6410735618159288;150;cbow;Moyenne;TFIDF
7;spherical;0.44742342252244993;20363.562065685528;160825.28593705545;-0.5749020695678805;150;cbow;Moyenne;TFIDF
3;full;0.5015463800940279;12612.306828484021;161137.27995409333;-0.6768448860302793;150;cbow;Moyenne;TFIDF
4;diag;0.47811223999444663;13431.07367955228;161396.87980597944;-0.5717425770023044;150;cbow;Moyenne;TFIDF
6;spherical;0.47498200585482225;19123.753863375514;161942.21591952827;-0.6722824740936716;150;cbow;Moyenne;TFIDF
6;tied;0.4746048221780521;19202.95538895004;162098.01080782333;-0.659742612971618;150;cbow;Moyenne;TFIDF
5;tied;0.4888184075805776;18150.34999663674;163576.26147699234;-0.677550644220508;150;cbow;Moyenne;TFIDF
5;spherical;0.48993235552831405;18257.589175538134;163816.92927044278;-0.6711360504104553;150;cbow;Moyenne;TFIDF
3;diag;0.48174982795989807;11809.887206199868;165040.76654375627;-0.5864239194752027;150;cbow;Moyenne;TFIDF
4;tied;0.4906674549734764;15270.478773362305;166028.0831923574;-0.6966848659987167;150;cbow;Moyenne;TFIDF
4;spherical;0.5009176655242444;15915.087365689616;166536.16120012026;-0.7000605571852889;150;cbow;Moyenne;TFIDF
3;tied;0.41301062066187394;9664.663073877271;166973.96782793992;-0.7313277236723408;150;cbow;Moyenne;TFIDF
2;full;0.4689413425857081;9161.526407500156;167990.7802550864;-0.6262872537543287;150;cbow;Moyenne;TFIDF
3;spherical;0.5009026428439219;12717.900005432772;170307.5657016988;-0.6494409191523005;150;cbow;Moyenne;TFIDF
2;tied;0.4746204860331192;9562.470336356575;170450.87192671123;-0.7047315355252664;150;cbow;Moyenne;TFIDF
2;diag;0.4743641600415575;9589.050626439806;170916.13610307968;-0.6960311464291085;150;cbow;Moyenne;TFIDF
2;spherical;0.4246366347596771;7416.470350199541;173123.4421959067;-0.678240156216458;150;cbow;Moyenne;TFIDF
14;full;0.3748821162674027;20402.724174392286;148203.39900021744;-0.5970876526871923;200;cbow;Moyenne;TFIDF
12;full;0.3887352968138889;20967.73275131189;148345.43377815234;-0.5576538953123658;200;cbow;Moyenne;TFIDF
13;full;0.3791551874832833;20978.697183451608;148350.68449131364;-0.5818819651425866;200;cbow;Moyenne;TFIDF
11;full;0.36083873977981956;20036.31084918115;148611.1852682202;-0.6207432169090434;200;cbow;Moyenne;TFIDF
10;full;0.3717377152149284;20533.01971293981;148935.43665962887;-0.7182945732687649;200;cbow;Moyenne;TFIDF
9;full;0.3935484492410746;21117.197758223687;149049.90231301845;-0.5933589203637306;200;cbow;Moyenne;TFIDF
8;full;0.4121980052100113;20887.87225136622;149295.56616017013;-0.6159236006825427;200;cbow;Moyenne;TFIDF
14;diag;0.3759962170415377;22128.49820191498;149364.7380302891;-0.6551526891056754;200;cbow;Moyenne;TFIDF
13;diag;0.35380390244215126;20335.555875137452;149438.02404539712;-0.6455711181835582;200;cbow;Moyenne;TFIDF
7;full;0.43864660046276127;21462.183237757898;149561.30875536762;-0.5839639525886164;200;cbow;Moyenne;TFIDF
12;diag;0.3616017452520883;18673.329755716375;149710.19911392234;-0.6102119873709567;200;cbow;Moyenne;TFIDF
6;full;0.469672185672895;20824.81517967604;149874.6581751658;-0.6443577365292957;200;cbow;Moyenne;TFIDF
11;diag;0.3436706171401339;19166.788574003524;150022.53691284027;-0.5809681614625348;200;cbow;Moyenne;TFIDF
14;spherical;0.38455382325399207;23316.151375225974;150062.1588107118;-0.5702640595817438;200;cbow;Moyenne;TFIDF
14;tied;0.396716811076855;23921.0819174112;150154.64306589513;-0.6913661284597755;200;cbow;Moyenne;TFIDF
13;spherical;0.39415056956080663;23739.102380969718;150187.11226398105;-0.586027939999412;200;cbow;Moyenne;TFIDF
10;diag;0.36499916018465206;20311.508773308407;150364.8712450288;-0.6513241233941591;200;cbow;Moyenne;TFIDF
13;tied;0.3961502438856406;23837.236994474497;150412.5053992227;-0.6151909999824706;200;cbow;Moyenne;TFIDF
12;spherical;0.39756163667801064;23196.32154261281;150412.63784353246;-0.6029204169005072;200;cbow;Moyenne;TFIDF
9;diag;0.3499685905266622;17761.66913220626;150504.13921289647;-0.6570700635680206;200;cbow;Moyenne;TFIDF
5;full;0.48854356256127607;20018.47828024344;150588.71889154115;-0.7073748835456883;200;cbow;Moyenne;TFIDF
8;diag;0.3655893127636251;17105.851511980953;150682.7835690085;-0.6843638273738591;200;cbow;Moyenne;TFIDF
11;spherical;0.3959230037323144;23500.266049380618;150696.28310762488;-0.5968796085880321;200;cbow;Moyenne;TFIDF
12;tied;0.4036547187047353;23627.626082456532;150829.73411920655;-0.6055765101747481;200;cbow;Moyenne;TFIDF
11;tied;0.4099403925382639;23314.483246339954;151173.6344749925;-0.5907835197190042;200;cbow;Moyenne;TFIDF
10;spherical;0.4090929492332944;23698.680229588892;151175.92802944267;-0.5760585853369125;200;cbow;Moyenne;TFIDF
10;tied;0.40220628150184407;23137.654773898477;151378.4224552132;-0.6064231998708092;200;cbow;Moyenne;TFIDF
4;full;0.5006421845414547;17246.36163075098;151701.8732776154;-0.5496521534480817;200;cbow;Moyenne;TFIDF
9;spherical;0.4226677746955414;22758.56121559066;151771.80093064782;-0.6487507674699501;200;cbow;Moyenne;TFIDF
9;tied;0.4079769610513274;22609.59400433098;151810.18660184796;-0.5552292045940934;200;cbow;Moyenne;TFIDF
7;diag;0.4109327849935673;19683.790349141575;151991.45915600477;-0.6490379385609684;200;cbow;Moyenne;TFIDF
6;diag;0.40801138538076787;17576.522376959118;152170.82470001822;-0.6563772650880964;200;cbow;Moyenne;TFIDF
8;tied;0.4326061504541427;22940.06304476852;152770.6361167998;-0.6348020398815913;200;cbow;Moyenne;TFIDF
8;spherical;0.43409514396915655;23089.386927278887;152800.84526080947;-0.6350316856883964;200;cbow;Moyenne;TFIDF
5;diag;0.4261055419224079;15558.163546446527;153191.02221102963;-0.7045984393920934;200;cbow;Moyenne;TFIDF
7;tied;0.45491374450380223;22835.28701066106;153602.27193664075;-0.6315504871022793;200;cbow;Moyenne;TFIDF
7;spherical;0.4525704870754878;22805.88449932364;153707.56396976358;-0.6657939206627059;200;cbow;Moyenne;TFIDF
4;diag;0.4684707385395817;13465.367438673016;154021.1263872559;-0.6699369555991664;200;cbow;Moyenne;TFIDF
3;full;0.5140202650529685;14089.78331455677;154273.01531589532;-0.632999193471546;200;cbow;Moyenne;TFIDF
6;spherical;0.4781232202165502;21264.472577281314;154942.79931884384;-0.6808261511723808;200;cbow;Moyenne;TFIDF
6;tied;0.4767723251052225;21330.913075805558;155076.23188860674;-0.6290637153977667;200;cbow;Moyenne;TFIDF
5;tied;0.4905769255660381;20037.003496291196;156571.13262508862;-0.6468270961103478;200;cbow;Moyenne;TFIDF
5;spherical;0.4928370324698019;20259.764788474142;156892.8428989385;-0.6963650218217321;200;cbow;Moyenne;TFIDF
3;diag;0.4967641372246713;13458.183915717627;156913.83778084096;-0.6664757136800776;200;cbow;Moyenne;TFIDF
4;tied;0.45084553820551715;13925.741140380358;158718.38135838017;-0.7765396236186382;200;cbow;Moyenne;TFIDF
4;spherical;0.5074596200185524;17784.59708909688;159658.55195968688;-0.6194046370825455;200;cbow;Moyenne;TFIDF
3;tied;0.43897804125394096;11452.735612383862;160469.59194326334;-0.6907569264370805;200;cbow;Moyenne;TFIDF
2;full;0.49194326357192886;10652.515828843067;160976.5518660098;-0.6204075663541012;200;cbow;Moyenne;TFIDF
3;spherical;0.5120203245127275;14302.416585422854;163549.18627634156;-0.5947207392393666;200;cbow;Moyenne;TFIDF
2;diag;0.4978608211021773;11129.159402957956;164722.05345244348;-0.5903020791175984;200;cbow;Moyenne;TFIDF
2;tied;0.4974252455309699;11116.270272417947;164932.39327872908;-0.7896333786842844;200;cbow;Moyenne;TFIDF
2;spherical;0.46694617689446566;9443.40464715204;167106.16704187737;-0.6979545900387976;200;cbow;Moyenne;TFIDF
