K;initialisation;nb_iter;tolerance;val_obj;silhouette;Cal-Harabasz;DBCV;clustering;perplexity;wordEmbedding;docEmbedding;docEmbedding2
5;k-means++;10;0.0001;1762947.625;0.4499742104907386;15266.726062491418;-0.6664005214287436;kmeans;125;cbow;Moyenne;TF
5;random;10;0.0001;1763003.875;0.4494203462129418;15265.494626329433;-0.6614598554985546;kmeans;125;cbow;Moyenne;TF
4;random;10;0.0001;2390296.75;0.4619928568282679;14183.446367779618;-0.5235169763641547;kmeans;125;cbow;Moyenne;TF
4;k-means++;10;0.0001;2390296.75;0.4619928568282679;14183.446367779618;-0.5235169763641547;kmeans;125;cbow;Moyenne;TF
3;random;10;0.0001;3579451.25;0.4860876993604348;12630.76800390893;-0.5605696709468344;kmeans;125;cbow;Moyenne;TF
3;k-means++;10;0.0001;3579451.5;0.4860876993604348;12630.76800390893;-0.5605696709468344;kmeans;125;cbow;Moyenne;TF
2;random;10;0.0001;6282451.5;0.4762334725420093;10307.400327924506;-0.5853833566083877;kmeans;125;cbow;Moyenne;TF
2;k-means++;10;0.0001;6282474.0;0.47623404306320605;10307.367323356793;-0.5853834506146398;kmeans;125;cbow;Moyenne;TF
14;k-means++;10;0.0001;415115.40625;0.39924314321548837;18737.631455650182;-0.5319615550763962;kmeans;150;cbow;Moyenne;TF
14;random;10;0.0001;415251.9375;0.3985482255282381;18731.15101265183;-0.5427245878690999;kmeans;150;cbow;Moyenne;TF
13;k-means++;10;0.0001;462587.25;0.40295272079280775;18137.801821763172;-0.6195944013192679;kmeans;150;cbow;Moyenne;TF
13;random;10;0.0001;462651.8125;0.4020408384929796;18135.038134898343;-0.6229586857064431;kmeans;150;cbow;Moyenne;TF
12;k-means++;10;0.0001;513574.9375;0.40565259725568703;17737.945895082987;-0.5843507765578502;kmeans;150;cbow;Moyenne;TF
12;random;10;0.0001;513602.3125;0.4071506255914422;17736.9980815547;-0.5443355496562399;kmeans;150;cbow;Moyenne;TF
11;k-means++;10;0.0001;567795.1875;0.38659952147919946;17559.384804474586;-0.5437223221294931;kmeans;150;cbow;Moyenne;TF
11;random;10;0.0001;568342.0625;0.3865089830432613;17543.183417105756;-0.6386457658721031;kmeans;150;cbow;Moyenne;TF
