K;initialisation;val_obj;silhouette;Cal-Harabasz;DBCV;clustering;perplexity;wordEmbedding;docEmbedding;docEmbedding2;nb_iter;tolerance
7;k-means++;2815724.25;0.36977096860384406;9584.735328472138;-0.8061215578284003;kmeans;75;skipgram;WMD;Distance;10;0.0001
4;k-means++;4947269.0;0.39559848900407857;9549.77329832945;-0.8501217096364981;kmeans;75;skipgram;WMD;Distance;10;0.0001
4;random;4947330.5;0.39496621564566137;9549.602320061022;-0.8523388490512186;kmeans;75;skipgram;WMD;Distance;10;0.0001
6;random;3309091.5;0.37098999773318847;9504.999069363243;-0.8232561199494997;kmeans;75;skipgram;WMD;Distance;10;0.0001
6;k-means++;3309315.25;0.3701982091365567;9504.380758683337;-0.8174045231722169;kmeans;75;skipgram;WMD;Distance;10;0.0001
5;k-means++;4030202.5;0.3720237907991245;9331.540883917174;-0.8538480174521638;kmeans;75;skipgram;WMD;Distance;10;0.0001
5;random;4032453.75;0.37332780399419024;9325.194044055854;-0.8666992776381206;kmeans;75;skipgram;WMD;Distance;10;0.0001
3;random;6893258.0;0.4005436477616129;8941.127383006737;-0.8507799865211376;kmeans;75;skipgram;WMD;Distance;10;0.0001
3;k-means++;6893291.0;0.4004375793631835;8941.075165908254;-0.8507224414401835;kmeans;75;skipgram;WMD;Distance;10;0.0001
14;random;853421.6875;0.3919566185008892;10512.906515358907;-0.7099919801054175;kmeans;100;skipgram;WMD;Distance;10;0.0001
13;random;928814.6875;0.3917445719099859;10401.281478240104;-0.705400581217266;kmeans;100;skipgram;WMD;Distance;10;0.0001
14;k-means++;863779.5;0.37228333460285856;10378.234731453036;-0.72640263457384;kmeans;100;skipgram;WMD;Distance;10;0.0001
13;k-means++;932863.5;0.3873581718431236;10353.021997812362;-0.6898180507742966;kmeans;100;skipgram;WMD;Distance;10;0.0001
12;k-means++;1017291.625;0.3872059458611918;10286.166587944452;-0.7168211563259076;kmeans;100;skipgram;WMD;Distance;10;0.0001
12;random;1018348.3125;0.39139111244756364;10275.21377870245;-0.7492808822890213;kmeans;100;skipgram;WMD;Distance;10;0.0001
10;k-means++;1228171.25;0.3895984687994418;10234.66349459307;-0.7212487268420198;kmeans;100;skipgram;WMD;Distance;10;0.0001
10;random;1228303.75;0.3891743209323307;10233.284085980798;-0.7153963072173737;kmeans;100;skipgram;WMD;Distance;10;0.0001
9;random;1368187.625;0.39681668765261724;10215.056404150333;-0.7972145330971336;kmeans;100;skipgram;WMD;Distance;10;0.0001
11;random;1119469.25;0.3918725755458267;10196.606921594064;-0.7094191631019148;kmeans;100;skipgram;WMD;Distance;10;0.0001
11;k-means++;1119485.5;0.3919612525711957;10196.378969233634;-0.719597200213001;kmeans;100;skipgram;WMD;Distance;10;0.0001
9;k-means++;1370698.5;0.3943415341956725;10194.177018607754;-0.7830960614401412;kmeans;100;skipgram;WMD;Distance;10;0.0001
8;k-means++;1610481.875;0.38455379742688117;9715.200772385335;-0.775863135664101;kmeans;100;skipgram;WMD;Distance;10;0.0001
8;random;1610654.75;0.3843820945820946;9714.001442724022;-0.7933372561001969;kmeans;100;skipgram;WMD;Distance;10;0.0001
7;random;1892798.75;0.38143017608207924;9409.054688509032;-0.7420729473291819;kmeans;100;skipgram;WMD;Distance;10;0.0001
7;k-means++;1893167.875;0.3807440118855266;9406.977172452096;-0.7340995334362147;kmeans;100;skipgram;WMD;Distance;10;0.0001
4;random;3379874.75;0.38818276087442494;9148.530836910753;-0.7808864864922552;kmeans;100;skipgram;WMD;Distance;10;0.0001
4;k-means++;3379933.5;0.3884552427300538;9148.342689515912;-0.7806738339966722;kmeans;100;skipgram;WMD;Distance;10;0.0001
6;random;2269212.0;0.3632178692286206;9103.547649817641;-0.84610256154372;kmeans;100;skipgram;WMD;Distance;10;0.0001
6;k-means++;2270346.5;0.3625992356061851;9098.23783473657;-0.7770291541492633;kmeans;100;skipgram;WMD;Distance;10;0.0001
5;k-means++;2725707.25;0.3680766413243195;9077.239280892241;-0.8006186446754628;kmeans;100;skipgram;WMD;Distance;10;0.0001
5;random;2725818.0;0.3680556253197881;9076.75581055523;-0.7962435926212026;kmeans;100;skipgram;WMD;Distance;10;0.0001
2;random;6736758.5;0.4198275308112672;9039.183693256873;-0.8257305247242948;kmeans;100;skipgram;WMD;Distance;10;0.0001
