K;initialisation;nb_iter;tolerance;val_obj;silhouette;Cal-Harabasz;DBCV;clustering;perplexity;wordEmbedding;docEmbedding;docEmbedding2
14;k-means++;10;0.0001;541722.1875;0.33941534909609083;7358.139341791678;-0.7617513011680006;kmeans;100;glove;Moyenne;TF
14;random;10;0.0001;542007.0;0.3414667469976022;7353.881411525503;-0.7386889296127553;kmeans;100;glove;Moyenne;TF
12;k-means++;10;0.0001;630353.8125;0.3412671479467288;7353.606012107938;-0.782300541377935;kmeans;100;glove;Moyenne;TF
12;random;10;0.0001;630628.4375;0.34498830112628803;7349.864500964684;-0.7371099130985944;kmeans;100;glove;Moyenne;TF
8;k-means++;10;0.0001;937565.75;0.3404970211852724;7327.961699735354;-0.7721826984869193;kmeans;100;glove;Moyenne;TF
8;random;10;0.0001;937661.3125;0.34085378502091235;7327.075179674037;-0.7889933011126152;kmeans;100;glove;Moyenne;TF
9;k-means++;10;0.0001;837586.8125;0.347761282625972;7318.172518129876;-0.7994767536883085;kmeans;100;glove;Moyenne;TF
9;random;10;0.0001;837591.875;0.3477888010187339;7318.114424277183;-0.7994738219634372;kmeans;100;glove;Moyenne;TF
3;k-means++;10;0.0001;2364225.75;0.3738706226625472;7310.512330701081;-0.8710814187133258;kmeans;100;glove;Moyenne;TF
3;random;10;0.0001;2364241.5;0.37412456126135657;7310.47508272606;-0.8708038593915117;kmeans;100;glove;Moyenne;TF
10;random;10;0.0001;756948.375;0.34112583095718224;7309.676387130953;-0.8109979390150919;kmeans;100;glove;Moyenne;TF
10;k-means++;10;0.0001;757349.1875;0.3410697248193536;7305.198278204949;-0.760973793683915;kmeans;100;glove;Moyenne;TF
5;k-means++;10;0.0001;1483737.125;0.34290864926610504;7231.984302254093;-0.7950429331497153;kmeans;100;glove;Moyenne;TF
5;random;10;0.0001;1483760.625;0.342911427230155;7231.935551662253;-0.795081483066512;kmeans;100;glove;Moyenne;TF
2;random;10;0.0001;3739398.25;0.3430141088799091;5751.863364691631;-0.8861685069669085;kmeans;100;glove;Moyenne;TF
2;k-means++;10;0.0001;3739433.25;0.34308957700030424;5751.758795337634;-0.886131745201638;kmeans;100;glove;Moyenne;TF
8;k-means++;10;0.0001;566259.0;0.36281317415290226;7930.705133619536;-0.7557487463352038;kmeans;125;glove;Moyenne;TF
8;random;10;0.0001;566385.25;0.3627031597898762;7928.685061940524;-0.7621351672754344;kmeans;125;glove;Moyenne;TF
9;k-means++;10;0.0001;512896.0625;0.35248652640393136;7784.011014858438;-0.7484807972429839;kmeans;125;glove;Moyenne;TF
9;random;10;0.0001;512989.125;0.35299634212433617;7782.56020478551;-0.7291661059701343;kmeans;125;glove;Moyenne;TF
7;k-means++;10;0.0001;659455.625;0.35883648183795397;7722.303783735632;-0.7898755092652485;kmeans;125;glove;Moyenne;TF
7;random;10;0.0001;659924.9375;0.3579892806276029;7715.533371481536;-0.7918258527098881;kmeans;125;glove;Moyenne;TF
10;random;10;0.0001;466931.75;0.3487903967708284;7703.305783295904;-0.7731174736937667;kmeans;125;glove;Moyenne;TF
10;k-means++;10;0.0001;467085.78125;0.3488732301341429;7700.628299115987;-0.7648684596107074;kmeans;125;glove;Moyenne;TF
12;random;10;0.0001;391313.09375;0.34515981700353987;7685.777231463618;-0.7351112834805424;kmeans;125;glove;Moyenne;TF
11;k-means++;10;0.0001;426221.0625;0.34950329949216374;7685.020374036153;-0.7700186487930992;kmeans;125;glove;Moyenne;TF
11;random;10;0.0001;426245.46875;0.348872361582141;7684.48951089206;-0.778231812556908;kmeans;125;glove;Moyenne;TF
12;k-means++;10;0.0001;391684.90625;0.3457935276430462;7677.800235557556;-0.7578030398475153;kmeans;125;glove;Moyenne;TF
13;random;10;0.0001;363528.65625;0.3467768597065364;7643.3528658987325;-0.7319403042817183;kmeans;125;glove;Moyenne;TF
