K;initialisation;nb_iter;tolerance;val_obj;silhouette;Cal-Harabasz;DBCV;clustering;perplexity;wordEmbedding;docEmbedding;docEmbedding2
5;k-means++;10;0.0001;1943358.375;0.3875350585560874;9213.13099436696;-0.7105570774216422;kmeans;75;cbow;WMD;MDS
4;k-means++;10;0.0001;2524868.0;0.3939398831856542;8726.76088452459;-0.7622639569092422;kmeans;75;cbow;WMD;MDS
4;random;10;0.0001;2524875.0;0.3939203002987586;8726.743416969985;-0.7622580150516574;kmeans;75;cbow;WMD;MDS
3;random;10;0.0001;3521153.75;0.39906816102817866;8043.789703917363;-0.7898551211830208;kmeans;75;cbow;WMD;MDS
3;k-means++;10;0.0001;3521194.25;0.3990901961788372;8043.587904190121;-0.7896347858547369;kmeans;75;cbow;WMD;MDS
2;random;10;0.0001;5856635.0;0.361178886318709;5885.2136578432255;-0.8571390740811723;kmeans;75;cbow;WMD;MDS
2;k-means++;10;0.0001;5856644.5;0.3612506413900285;5885.211830485078;-0.8571361770230106;kmeans;75;cbow;WMD;MDS
7;random;10;0.0001;854361.4375;0.408710494365989;9627.738686482877;-0.7639729682123788;kmeans;100;cbow;WMD;MDS
7;k-means++;10;0.0001;854361.6875;0.40865906065943236;9627.732875359752;-0.76401716057047;kmeans;100;cbow;WMD;MDS
8;random;10;0.0001;749384.875;0.4005169647563768;9597.474729298969;-0.7614142478347777;kmeans;100;cbow;WMD;MDS
8;k-means++;10;0.0001;749401.4375;0.40050264217739145;9597.431932821186;-0.7614288344214846;kmeans;100;cbow;WMD;MDS
9;random;10;0.0001;670195.0;0.38782029008660013;9529.301634643252;-0.701587447127358;kmeans;100;cbow;WMD;MDS
9;k-means++;10;0.0001;670303.0;0.387167405746276;9527.942346597161;-0.7239479433491327;kmeans;100;cbow;WMD;MDS
10;k-means++;10;0.0001;613061.0;0.37717157095952125;9357.565938772177;-0.719374715444538;kmeans;100;cbow;WMD;MDS
10;random;10;0.0001;613725.375;0.3789781148769588;9346.04416747009;-0.6615641178932307;kmeans;100;cbow;WMD;MDS
