voisinage;min_cluster_size;distance;K;silhouette;Cal-Harabasz;DBCV;non_classes;perplexity;wordEmbedding;docEmbedding;docEmbedding2
6;10;euclidean;3;-0.09750259158219356;169.49370737033308;0.05131968880333323;7543;;cbow;WMD;MDS
7;10;euclidean;3;-0.10278795997505594;165.07483830828346;0.050051926650116985;7601;;cbow;WMD;MDS
7;11;euclidean;3;-0.10278795997505594;165.07483830828346;0.050051926650116985;7601;;cbow;WMD;MDS
12;10;euclidean;3;-0.08101460883319392;183.2217258927016;0.04830772925935119;7346;;cbow;WMD;MDS
11;10;euclidean;3;-0.07959878748559092;187.3320991147095;0.046671924410857414;7326;;cbow;WMD;MDS
11;12;euclidean;3;-0.07959878748559092;187.3320991147095;0.046671924410857414;7326;;cbow;WMD;MDS
11;11;euclidean;3;-0.07959878748559092;187.3320991147095;0.046671924410857414;7326;;cbow;WMD;MDS
9;10;euclidean;3;-0.08119830390057192;187.19077550596793;0.046355809470149424;7346;;cbow;WMD;MDS
9;12;euclidean;3;-0.08119830390057192;187.19077550596793;0.046355809470149424;7346;;cbow;WMD;MDS
9;13;euclidean;3;-0.08119830390057192;187.19077550596793;0.046355809470149424;7346;;cbow;WMD;MDS
9;11;euclidean;3;-0.08119830390057192;187.19077550596793;0.046355809470149424;7346;;cbow;WMD;MDS
48;14;euclidean;3;-0.217678021618728;83.94476500459075;0.03158460468459206;8408;;cbow;WMD;MDS
48;13;euclidean;3;-0.217678021618728;83.94476500459075;0.03158460468459206;8408;;cbow;WMD;MDS
48;12;euclidean;3;-0.217678021618728;83.94476500459075;0.03158460468459206;8408;;cbow;WMD;MDS
48;11;euclidean;3;-0.217678021618728;83.94476500459075;0.03158460468459206;8408;;cbow;WMD;MDS
48;10;euclidean;3;-0.217678021618728;83.94476500459075;0.03158460468459206;8408;;cbow;WMD;MDS
16;11;euclidean;3;-0.19452239073263342;119.55766269286875;0.03153447082179062;8326;;cbow;WMD;MDS
16;10;euclidean;3;-0.19452239073263342;119.55766269286875;0.03153447082179062;8326;;cbow;WMD;MDS
16;12;euclidean;3;-0.19452239073263342;119.55766269286875;0.03153447082179062;8326;;cbow;WMD;MDS
16;13;euclidean;3;-0.19452239073263342;119.55766269286875;0.03153447082179062;8326;;cbow;WMD;MDS
16;14;euclidean;3;-0.19452239073263342;119.55766269286875;0.03153447082179062;8326;;cbow;WMD;MDS
49;12;euclidean;3;-0.21689234765667254;82.77520386600196;0.03142834974886895;8414;;cbow;WMD;MDS
49;11;euclidean;3;-0.21689234765667254;82.77520386600196;0.03142834974886895;8414;;cbow;WMD;MDS
49;10;euclidean;3;-0.21689234765667254;82.77520386600196;0.03142834974886895;8414;;cbow;WMD;MDS
49;13;euclidean;3;-0.21689234765667254;82.77520386600196;0.03142834974886895;8414;;cbow;WMD;MDS
17;11;euclidean;3;-0.19733437166743772;115.98746887147765;0.030843420651183572;8354;;cbow;WMD;MDS
17;10;euclidean;3;-0.19733437166743772;115.98746887147765;0.030843420651183572;8354;;cbow;WMD;MDS
17;12;euclidean;3;-0.19733437166743772;115.98746887147765;0.030843420651183572;8354;;cbow;WMD;MDS
17;13;euclidean;3;-0.19733437166743772;115.98746887147765;0.030843420651183572;8354;;cbow;WMD;MDS
17;14;euclidean;3;-0.19733437166743772;115.98746887147765;0.030843420651183572;8354;;cbow;WMD;MDS
18;13;euclidean;3;-0.20136012660390015;110.12033315994316;0.030008413052645656;8385;;cbow;WMD;MDS
18;12;euclidean;3;-0.20136012660390015;110.12033315994316;0.030008413052645656;8385;;cbow;WMD;MDS
18;14;euclidean;3;-0.20136012660390015;110.12033315994316;0.030008413052645656;8385;;cbow;WMD;MDS
18;10;euclidean;3;-0.20136012660390015;110.12033315994316;0.030008413052645656;8385;;cbow;WMD;MDS
18;11;euclidean;3;-0.20136012660390015;110.12033315994316;0.030008413052645656;8385;;cbow;WMD;MDS
26;10;euclidean;3;-0.20587005496842117;100.84513406959826;0.02984925009315764;8386;;cbow;WMD;MDS
26;14;euclidean;3;-0.20587005496842117;100.84513406959826;0.02984925009315764;8386;;cbow;WMD;MDS
26;12;euclidean;3;-0.20587005496842117;100.84513406959826;0.02984925009315764;8386;;cbow;WMD;MDS
26;13;euclidean;3;-0.20587005496842117;100.84513406959826;0.02984925009315764;8386;;cbow;WMD;MDS
26;11;euclidean;3;-0.20587005496842117;100.84513406959826;0.02984925009315764;8386;;cbow;WMD;MDS
28;10;euclidean;3;-0.20888002773525435;97.36459054617649;0.029760804479839836;8387;;cbow;WMD;MDS
28;11;euclidean;3;-0.20888002773525435;97.36459054617649;0.029760804479839836;8387;;cbow;WMD;MDS
28;12;euclidean;3;-0.20888002773525435;97.36459054617649;0.029760804479839836;8387;;cbow;WMD;MDS
28;13;euclidean;3;-0.20888002773525435;97.36459054617649;0.029760804479839836;8387;;cbow;WMD;MDS
28;14;euclidean;3;-0.20888002773525435;97.36459054617649;0.029760804479839836;8387;;cbow;WMD;MDS
30;12;euclidean;3;-0.20865101043863588;97.17141594028574;0.029705981830363503;8389;;cbow;WMD;MDS
30;13;euclidean;3;-0.20865101043863588;97.17141594028574;0.029705981830363503;8389;;cbow;WMD;MDS
30;14;euclidean;3;-0.20865101043863588;97.17141594028574;0.029705981830363503;8389;;cbow;WMD;MDS
30;11;euclidean;3;-0.20865101043863588;97.17141594028574;0.029705981830363503;8389;;cbow;WMD;MDS
30;10;euclidean;3;-0.20865101043863588;97.17141594028574;0.029705981830363503;8389;;cbow;WMD;MDS
