voisinage;min_cluster_size;distance;K;silhouette;Cal-Harabasz;DBCV;non_classes;perplexity;wordEmbedding;docEmbedding;docEmbedding2
37;950;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
40;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
37;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
37;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
37;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
37;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
37;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
37;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
37;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
38;10;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
38;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
38;11;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
38;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
38;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
38;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
38;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
38;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
38;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
38;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
34;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
34;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
34;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
30;150;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
29;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
29;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
29;950;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
30;10;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
30;11;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
30;12;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
30;13;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
30;14;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
30;100;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
30;200;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
29;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
30;250;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
30;300;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
30;350;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
30;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
30;450;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
30;500;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
30;950;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
31;10;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
31;11;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
29;400;euclidean;1;;;0.0;9501;;skipgram;Moyenne;TFIDF
